"Dist Code","Year","State Code","State Name","Dist Name","RICE AREA (1000 ha)","WHEAT AREA (1000 ha)","SORGHUM AREA (1000 ha)","PEARL MILLET AREA (1000 ha)","MAIZE AREA (1000 ha)","FINGER MILLET AREA (1000 ha)","TOTAL AREA (1000 ha)"
"104","1969","7","Maharashtra","Satara","3.7","4.2","19.2","8.1","0.3","0.0","35.5"
"104","1970","7","Maharashtra","Satara","4.4","3.4","14.7","3.8","0.3","0.0","26.6"
"104","1971","7","Maharashtra","Satara","3.5","4.4","16.2","2.4","0.1","0.0","26.6"
"104","1972","7","Maharashtra","Satara","0.0","12.0","26.2","1.8","0.0","0.0","40.0"
"104","1973","7","Maharashtra","Satara","4.4","10.1","43.4","7.1","0.1","0.0","65.1"
"104","1974","7","Maharashtra","Satara","5.8","11.6","23.9","3.2","0.2","0.0","44.7"
"104","1975","7","Maharashtra","Satara","4.9","12.3","26.1","6.2","0.2","0.0","49.7"
"104","1976","7","Maharashtra","Satara","13.3","26.4","46.2","3.3","0.4","0.0","89.6"
"104","1977","7","Maharashtra","Satara","15.2","19.8","47.9","2.0","0.6","0.0","85.5"
"104","1978","7","Maharashtra","Satara","17.0","21.6","51.7","0.8","0.6","0.0","91.7"
"104","1979","7","Maharashtra","Satara","18.4","23.1","43.7","0.4","0.7","0.0","86.3"
"104","1980","7","Maharashtra","Satara","19.4","22.5","48.4","2.7","0.9","0.0","93.9"
"104","1981","7","Maharashtra","Satara","22.4","22.6","64.7","10.6","1.1","0.0","121.4"
"104","1982","7","Maharashtra","Satara","21.3","24.7","68.4","4.1","0.3","0.0","118.8"
"104","1983","7","Maharashtra","Satara","24.0","24.0","83.7","6.7","1.1","0.0","139.5"
"104","1984","7","Maharashtra","Satara","23.5","15.9","80.2","5.5","1.2","0.0","126.3"
"104","1985","7","Maharashtra","Satara","24.0","24.0","97.7","3.8","1.2","0.0","150.7"
"104","1986","7","Maharashtra","Satara","24.1","21.3","179.1","24.0","1.6","0.0","250.1"
"104","1987","7","Maharashtra","Satara","23.5","19.9","211.9","12.0","1.5","0.0","268.8"
"104","1988","7","Maharashtra","Satara","28.0","24.8","180.5","34.7","2.0","0.0","270.0"
"104","1989","7","Maharashtra","Satara","28.8","24.8","185.0","43.8","1.8","0.0","284.2"
"104","1990","7","Maharashtra","Satara","27.2","27.2","210.6","46.6","2.64","0.0","314.24"
"104","1991","7","Maharashtra","Satara","29.9","25.3","200.2","45.6","4.9","0.0","305.9"
"104","1992","7","Maharashtra","Satara","29.9","13.9","93.2","68.1","3.0","0.0","208.1"
"104","1993","7","Maharashtra","Satara","34.9","28.4","245.7","82.5","5.3","0.0","396.8"
"104","1994","7","Maharashtra","Satara","32.8","29.6","-1.0","106.5","-1.0","0.0","168.9"
"104","1995","7","Maharashtra","Satara","36.5","28.4","202.1","71.5","7.2","0.0","345.7"
"104","1996","7","Maharashtra","Satara","38.7","30.7","216.2","102.2","6.2","0.0","394.0"
"104","1997","7","Maharashtra","Satara","36.5","31.8","192.7","68.6","9.6","0.0","339.2"
"104","1998","7","Maharashtra","Satara","40.0","36.0","195.0","83.0","10.0","0.0","364.0"
"104","1999","7","Maharashtra","Satara","41.8","32.2","68.6","85.6","0.0","0.0","228.2"
"104","2000","7","Maharashtra","Satara","41.7","26.4","64.2","85.4","0.0","0.0","217.7"
"104","2001","7","Maharashtra","Satara","39.7","33.2","65.1","82.7","0.0","0.0","220.7"
"104","2002","7","Maharashtra","Satara","39.0","32.8","65.8","80.0","0.0","0.0","217.6"
"104","2003","7","Maharashtra","Satara","38.0","22.7","57.2","20.7","0.0","0.0","138.6"
"104","2004","7","Maharashtra","Satara","37.9","32.4","62.6","82.7","0.0","0.0","215.6"
"104","2005","7","Maharashtra","Satara","37.1","36.6","195.6","63.0","1.6","0.0","333.9"
"104","2006","7","Maharashtra","Satara","39.4","40.9","193.3","84.5","0.8","0.0","358.9"
"104","2007","7","Maharashtra","Satara","49.2","43.3","139.5","79.9","0.8","0.0","312.7"
"104","2008","7","Maharashtra","Satara","49.7","40.2","200.4","6.4","0.9","0.0","297.6"
"105","1966","7","Maharashtra","Sangli","0.5","2.4","0.8","0.8","0.0","0.0","4.5"
"105","1967","7","Maharashtra","Sangli","0.9","1.9","5.2","1.6","0.3","0.0","9.9"
"105","1968","7","Maharashtra","Sangli","2.6","1.0","4.6","0.9","0.5","0.0","9.6"
"105","1969","7","Maharashtra","Sangli","2.2","2.1","8.9","1.6","0.2","0.0","15.0"
"105","1970","7","Maharashtra","Sangli","3.7","2.9","17.8","3.0","0.5","0.0","27.9"
"105","1971","7","Maharashtra","Sangli","3.6","3.0","22.7","6.9","0.2","0.0","36.4"
"105","1972","7","Maharashtra","Sangli","1.6","8.6","16.4","0.4","0.0","0.0","27.0"
"105","1973","7","Maharashtra","Sangli","3.8","5.5","37.8","6.3","0.8","0.0","54.2"
"105","1974","7","Maharashtra","Sangli","4.9","7.1","39.0","6.0","1.3","0.0","58.3"
"105","1975","7","Maharashtra","Sangli","6.5","23.3","36.2","4.7","2.7","0.0","73.4"
"105","1976","7","Maharashtra","Sangli","14.8","20.9","60.8","9.0","3.1","0.0","108.6"
"105","1977","7","Maharashtra","Sangli","15.7","19.5","71.4","13.3","3.8","0.0","123.7"
"105","1978","7","Maharashtra","Sangli","15.4","21.1","80.5","8.8","4.8","0.0","130.6"
"105","1979","7","Maharashtra","Sangli","12.7","34.0","75.1","2.8","3.9","0.0","128.5"
"105","1980","7","Maharashtra","Sangli","18.7","16.5","87.6","6.7","5.3","0.0","134.8"
"105","1981","7","Maharashtra","Sangli","15.3","20.4","98.5","16.3","6.4","0.0","156.9"
"105","1982","7","Maharashtra","Sangli","13.6","18.7","87.7","13.4","5.6","0.0","139.0"
"105","1983","7","Maharashtra","Sangli","15.5","15.5","120.0","23.0","5.9","0.0","179.9"
"105","1984","7","Maharashtra","Sangli","15.2","10.3","115.0","19.0","6.5","0.0","166.0"
"105","1985","7","Maharashtra","Sangli","16.2","18.5","152.6","21.4","8.2","0.0","216.9"
"105","1986","7","Maharashtra","Sangli","13.3","20.2","104.0","26.8","9.2","0.0","173.5"
"105","1987","7","Maharashtra","Sangli","13.3","15.7","145.8","38.7","9.4","0.0","222.9"
"105","1988","7","Maharashtra","Sangli","12.9","19.6","143.6","39.3","7.1","0.0","222.5"
"105","1989","7","Maharashtra","Sangli","12.5","22.0","150.8","41.9","4.9","0.0","232.1"
"105","1990","7","Maharashtra","Sangli","12.7","20.2","154.5","59.4","5.18","0.0","251.98"
"105","1991","7","Maharashtra","Sangli","12.5","17.1","195.6","64.1","6.4","0.0","295.7"
"105","1992","7","Maharashtra","Sangli","12.5","13.4","202.1","56.2","8.7","0.0","292.9"
"105","1993","7","Maharashtra","Sangli","9.5","20.8","237.3","48.8","10.2","0.0","326.6"
"105","1994","7","Maharashtra","Sangli","9.6","19.0","-1.0","56.5","-1.0","0.0","85.1"
"105","1995","7","Maharashtra","Sangli","9.0","19.7","229.0","70.2","10.7","0.0","338.6"
"105","1996","7","Maharashtra","Sangli","14.8","19.8","239.8","90.5","8.1","0.0","373.0"
"105","1997","7","Maharashtra","Sangli","15.6","20.3","244.3","88.2","11.1","0.0","379.5"
"105","1998","7","Maharashtra","Sangli","14.0","25.0","220.0","58.0","11.0","0.0","328.0"
"105","1999","7","Maharashtra","Sangli","16.8","22.9","124.0","98.7","0.0","0.0","262.4"
"105","2000","7","Maharashtra","Sangli","17.7","19.4","119.9","100.0","0.0","0.0","257.0"
"105","2001","7","Maharashtra","Sangli","15.6","26.2","100.9","59.2","0.0","0.0","201.9"
"105","2002","7","Maharashtra","Sangli","15.9","20.8","105.1","57.3","0.0","0.0","199.1"
"105","2003","7","Maharashtra","Sangli","13.4","12.1","49.8","10.0","0.0","0.0","85.3"
"105","2004","7","Maharashtra","Sangli","15.2","29.6","110.6","85.1","0.0","0.0","240.5"
"105","2005","7","Maharashtra","Sangli","15.4","21.5","212.4","63.3","1.7","0.0","314.3"
"105","2006","7","Maharashtra","Sangli","17.9","29.0","243.7","92.7","0.9","0.0","384.2"
"105","2007","7","Maharashtra","Sangli","18.7","29.8","140.2","82.5","1.4","0.0","272.6"
"105","2008","7","Maharashtra","Sangli","18.5","24.6","202.8","12.5","1.4","0.0","259.8"
"106","1966","7","Maharashtra","Solapur","0.2","0.1","0.2","0.0","1.2","0.0","1.7"
"106","1967","7","Maharashtra","Solapur","0.0","0.3","1.6","0.9","1.1","0.0","3.9"
"106","1968","7","Maharashtra","Solapur","0.0","1.6","8.9","6.5","1.9","0.0","18.9"
"106","1969","7","Maharashtra","Solapur","0.0","3.2","4.7","14.8","0.5","0.0","23.2"
"106","1970","7","Maharashtra","Solapur","0.0","2.6","4.4","16.7","0.6","0.0","24.3"
"106","1971","7","Maharashtra","Solapur","0.0","3.4","2.3","7.9","0.4","0.0","14.0"
"106","1972","7","Maharashtra","Solapur","3.3","7.2","2.2","2.1","0.3","0.0","15.1"
"106","1973","7","Maharashtra","Solapur","0.0","7.8","3.6","21.3","1.0","0.0","33.7"
"106","1974","7","Maharashtra","Solapur","0.0","30.5","2.1","16.0","1.3","0.0","49.9"
"106","1975","7","Maharashtra","Solapur","4.6","38.9","10.0","21.8","6.6","0.0","81.9"
"106","1976","7","Maharashtra","Solapur","8.4","36.0","13.6","12.4","10.0","0.0","80.4"
"106","1977","7","Maharashtra","Solapur","7.4","27.8","14.2","14.1","10.8","0.0","74.3"
"106","1978","7","Maharashtra","Solapur","4.8","46.0","16.5","8.3","8.4","0.0","84.0"
"106","1979","7","Maharashtra","Solapur","1.9","46.1","10.4","1.0","5.5","0.0","64.9"
"106","1980","7","Maharashtra","Solapur","9.5","28.5","61.4","13.7","14.8","0.0","127.9"
"106","1981","7","Maharashtra","Solapur","4.0","42.7","12.7","29.5","12.0","0.0","100.9"
"106","1982","7","Maharashtra","Solapur","3.9","37.5","68.4","20.3","8.7","0.0","138.8"
"106","1983","7","Maharashtra","Solapur","4.8","53.0","126.7","34.3","13.1","0.0","231.9"
"106","1984","7","Maharashtra","Solapur","4.7","35.2","121.4","28.3","14.3","0.0","203.9"
"106","1985","7","Maharashtra","Solapur","3.0","35.3","117.8","24.9","11.6","0.0","192.6"
"106","1986","7","Maharashtra","Solapur","1.7","26.5","137.3","24.0","9.9","0.0","199.4"
"106","1987","7","Maharashtra","Solapur","2.4","27.2","177.0","25.8","12.9","0.0","245.3"
"106","1988","7","Maharashtra","Solapur","2.6","38.1","201.6","21.4","14.2","0.0","277.9"
"106","1989","7","Maharashtra","Solapur","3.6","41.2","222.9","24.2","10.6","0.0","302.5"
"106","1990","7","Maharashtra","Solapur","4.4","34.0","236.5","24.7","20.7","0.0","320.3"
"106","1991","7","Maharashtra","Solapur","2.3","34.3","230.1","22.1","19.8","0.0","308.6"
"106","1992","7","Maharashtra","Solapur","2.2","26.8","252.9","22.5","14.4","0.0","318.8"
"106","1993","7","Maharashtra","Solapur","2.0","30.4","279.1","24.4","13.5","0.0","349.4"
"106","1994","7","Maharashtra","Solapur","1.5","32.3","-1.0","23.0","-1.0","0.0","56.8"
"106","1995","7","Maharashtra","Solapur","0.5","23.4","47.4","16.7","4.8","0.0","92.8"
"106","1996","7","Maharashtra","Solapur","1.6","36.0","485.4","16.3","6.5","0.0","545.8"
"106","1997","7","Maharashtra","Solapur","1.2","31.1","568.0","21.6","16.7","0.0","638.6"
"106","1998","7","Maharashtra","Solapur","3.0","70.0","359.0","35.0","27.0","0.0","494.0"
"106","1999","7","Maharashtra","Solapur","2.9","53.2","2.1","49.5","0.0","0.0","107.7"
"106","2000","7","Maharashtra","Solapur","2.8","44.7","1.8","50.7","0.0","0.0","100.0"
"106","2001","7","Maharashtra","Solapur","0.5","48.9","1.0","22.8","0.0","0.0","73.2"
"106","2002","7","Maharashtra","Solapur","0.4","45.0","1.1","22.3","0.0","0.0","68.8"
"106","2003","7","Maharashtra","Solapur","0.2","29.6","0.4","8.6","0.0","0.0","38.8"
"106","2004","7","Maharashtra","Solapur","0.3","48.1","0.4","23.3","0.0","0.0","72.1"
"106","2005","7","Maharashtra","Solapur","0.0","57.5","636.6","9.7","1.7","0.0","705.5"
"106","2006","7","Maharashtra","Solapur","0.0","69.3","661.9","27.5","0.7","0.0","759.4"
"106","2007","7","Maharashtra","Solapur","0.3","75.0","580.9","20.6","1.5","0.0","678.3"
"106","2008","7","Maharashtra","Solapur","0.1","62.6","646.4","1.8","1.9","0.0","712.8"
"107","1966","7","Maharashtra","Kolhapur","3.8","0.0","0.9","0.4","0.2","0.0","5.3"
"107","1967","7","Maharashtra","Kolhapur","4.3","0.0","0.0","0.0","0.9","0.0","5.2"
"107","1968","7","Maharashtra","Kolhapur","8.2","1.1","1.4","0.0","1.7","0.0","12.4"
"107","1969","7","Maharashtra","Kolhapur","9.6","1.5","4.9","0.0","2.9","0.0","18.9"
"107","1970","7","Maharashtra","Kolhapur","12.3","1.2","7.2","0.0","0.8","0.0","21.5"
"107","1971","7","Maharashtra","Kolhapur","14.6","0.9","8.8","0.0","0.4","0.0","24.7"
"107","1972","7","Maharashtra","Kolhapur","15.9","2.0","14.3","0.0","0.5","0.0","32.7"
"107","1973","7","Maharashtra","Kolhapur","18.8","2.3","26.4","0.0","0.9","0.0","48.4"
"107","1974","7","Maharashtra","Kolhapur","33.3","5.5","39.6","0.0","1.7","0.0","80.1"
"107","1975","7","Maharashtra","Kolhapur","45.7","6.8","28.3","0.0","3.3","0.0","84.1"
"107","1976","7","Maharashtra","Kolhapur","66.3","5.7","27.6","0.0","5.6","0.0","105.2"
"107","1977","7","Maharashtra","Kolhapur","74.4","6.3","30.2","0.0","6.2","0.0","117.1"
"107","1978","7","Maharashtra","Kolhapur","75.5","6.1","30.0","0.0","6.9","0.0","118.5"
"107","1979","7","Maharashtra","Kolhapur","72.6","10.1","27.1","0.0","6.7","0.0","116.5"
"107","1980","7","Maharashtra","Kolhapur","71.4","5.9","31.3","0.0","5.8","0.0","114.4"
"107","1981","7","Maharashtra","Kolhapur","68.7","7.5","31.3","0.0","6.8","0.0","114.3"
"107","1982","7","Maharashtra","Kolhapur","74.0","8.6","28.3","0.0","6.3","0.0","117.2"
"107","1983","7","Maharashtra","Kolhapur","73.2","10.0","34.7","0.0","7.0","0.0","124.9"
"107","1984","7","Maharashtra","Kolhapur","71.8","6.6","33.3","0.0","7.7","0.0","119.4"
"107","1985","7","Maharashtra","Kolhapur","77.6","8.1","41.4","0.0","4.2","0.0","131.3"
"107","1986","7","Maharashtra","Kolhapur","80.5","11.5","40.2","0.0","5.2","0.0","137.4"
"107","1987","7","Maharashtra","Kolhapur","82.4","8.9","42.6","0.0","3.8","0.0","137.7"
"107","1988","7","Maharashtra","Kolhapur","89.6","6.0","46.5","0.0","5.6","0.0","147.7"
"107","1989","7","Maharashtra","Kolhapur","87.7","7.8","47.5","0.0","5.4","0.0","148.4"
"107","1990","7","Maharashtra","Kolhapur","93.5","8.4","49.9","149.1","6.33","0.0","307.23"
"107","1991","7","Maharashtra","Kolhapur","92.2","7.1","46.6","0.0","4.7","0.0","150.6"
"107","1992","7","Maharashtra","Kolhapur","92.3","8.0","48.1","0.0","4.7","0.0","153.1"
"107","1993","7","Maharashtra","Kolhapur","94.0","7.5","40.7","0.0","5.4","0.0","147.6"
"107","1994","7","Maharashtra","Kolhapur","93.9","8.9","-1.0","0.1","-1.0","0.0","102.9"
"107","1995","7","Maharashtra","Kolhapur","97.9","7.0","26.1","0.0","4.2","0.0","135.2"
"107","1996","7","Maharashtra","Kolhapur","94.1","7.2","26.6","0.0","1.7","0.0","129.6"
"107","1997","7","Maharashtra","Kolhapur","93.0","6.3","23.7","0.0","4.5","0.0","127.5"
"107","1998","7","Maharashtra","Kolhapur","96.0","7.0","21.0","0.0","5.0","0.0","129.0"
"107","1999","7","Maharashtra","Kolhapur","101.5","6.5","12.5","0.1","0.0","0.0","120.6"
"107","2000","7","Maharashtra","Kolhapur","101.0","5.9","11.6","0.0","0.0","0.0","118.5"
"107","2001","7","Maharashtra","Kolhapur","96.4","7.9","8.7","0.0","0.0","0.0","113.0"
"107","2002","7","Maharashtra","Kolhapur","90.9","8.0","8.9","0.0","0.0","0.0","107.8"
"107","2003","7","Maharashtra","Kolhapur","91.3","8.3","7.5","0.0","0.0","0.0","107.1"
"107","2004","7","Maharashtra","Kolhapur","95.1","7.8","7.8","0.0","0.0","0.0","110.7"
"107","2005","7","Maharashtra","Kolhapur","92.4","8.8","18.8","0.0","1.3","0.0","121.3"
"107","2006","7","Maharashtra","Kolhapur","102.2","9.3","20.2","0.0","1.7","0.0","133.4"
"107","2007","7","Maharashtra","Kolhapur","112.6","10.5","19.8","0.0","2.5","0.0","145.4"
"107","2008","7","Maharashtra","Kolhapur","114.4","9.6","20.6","0.0","2.8","0.0","147.4"
"108","1966","7","Maharashtra","Aurangabad","0.6","0.1","0.6","0.6","2.3","0.0","4.2"
"108","1967","7","Maharashtra","Aurangabad","0.0","2.8","7.3","14.7","0.6","0.0","25.4"
"108","1968","7","Maharashtra","Aurangabad","0.0","5.6","17.7","39.6","1.0","0.0","63.9"
"108","1969","7","Maharashtra","Aurangabad","0.0","9.3","19.9","44.9","0.7","0.0","74.8"
"108","1970","7","Maharashtra","Aurangabad","0.0","11.1","34.5","81.4","0.6","0.0","127.6"
"108","1971","7","Maharashtra","Aurangabad","0.0","15.5","12.2","19.7","0.2","0.0","47.6"
"108","1972","7","Maharashtra","Aurangabad","0.0","25.1","11.9","52.9","0.1","0.0","90.0"
"108","1973","7","Maharashtra","Aurangabad","0.0","10.3","26.2","121.4","0.6","0.0","158.5"
"108","1974","7","Maharashtra","Aurangabad","0.1","30.0","15.1","100.0","0.6","0.0","145.8"
"108","1975","7","Maharashtra","Aurangabad","1.3","81.3","42.9","50.4","3.1","0.0","179.0"
"108","1976","7","Maharashtra","Aurangabad","5.4","81.9","82.4","8.9","3.9","0.0","182.5"
"108","1977","7","Maharashtra","Aurangabad","5.0","86.6","96.0","10.0","3.7","0.0","201.3"
"108","1978","7","Maharashtra","Aurangabad","6.6","80.9","87.4","22.8","5.8","0.0","203.5"
"108","1979","7","Maharashtra","Aurangabad","2.5","71.8","86.5","41.7","5.3","0.0","207.8"
"108","1980","7","Maharashtra","Aurangabad","4.9","81.6","96.0","97.0","5.5","0.0","285.0"
"108","1981","7","Maharashtra","Aurangabad","4.5","75.9","107.2","155.9","2.5","0.0","346.0"
"108","1982","7","Maharashtra","Aurangabad","6.0","79.6","129.3","154.5","6.4","0.0","375.8"
"108","1983","7","Maharashtra","Aurangabad","6.8","103.4","501.5","220.8","6.9","0.0","839.4"
"108","1984","7","Maharashtra","Aurangabad","6.7","68.6","480.5","181.9","7.5","0.0","745.2"
"108","1985","7","Maharashtra","Aurangabad","6.1","50.1","474.3","176.4","6.6","0.0","713.5"
"108","1986","7","Maharashtra","Aurangabad","5.0","40.8","395.7","183.6","6.2","0.0","631.3"
"108","1987","7","Maharashtra","Aurangabad","4.2","53.7","332.6","197.9","9.8","0.0","598.2"
"108","1988","7","Maharashtra","Aurangabad","5.4","71.4","301.1","233.1","13.7","0.0","624.7"
"108","1989","7","Maharashtra","Aurangabad","3.9","59.6","339.8","206.2","13.1","0.0","622.6"
"108","1990","7","Maharashtra","Aurangabad","3.7","61.1","335.0","190.4","15.1","0.0","605.3"
"108","1991","7","Maharashtra","Aurangabad","2.8","29.0","208.8","207.0","15.9","0.0","463.5"
"108","1992","7","Maharashtra","Aurangabad","2.0","61.0","273.5","216.4","58.8","0.0","611.7"
"108","1993","7","Maharashtra","Aurangabad","2.3","61.4","290.2","249.5","71.0","0.0","674.4"
"108","1994","7","Maharashtra","Aurangabad","2.7","63.0","-1.0","248.6","-1.0","0.0","314.3"
"108","1995","7","Maharashtra","Aurangabad","1.9","33.7","403.7","247.1","116.1","0.0","802.5"
"108","1996","7","Maharashtra","Aurangabad","1.6","51.6","411.4","285.3","116.7","0.0","866.6"
"108","1997","7","Maharashtra","Aurangabad","1.2","51.1","389.7","178.6","70.1","0.0","690.7"
"108","1998","7","Maharashtra","Aurangabad","1.9","82.0","53.2","202.4","0.0","0.0","339.5"
"108","1999","7","Maharashtra","Aurangabad","1.9","73.0","65.0","218.1","0.0","0.0","358.0"
"108","2000","7","Maharashtra","Aurangabad","1.4","48.1","55.2","231.3","0.0","0.0","336.0"
"108","2001","7","Maharashtra","Aurangabad","0.9","53.5","40.6","211.8","0.0","0.0","306.8"
"108","2002","7","Maharashtra","Aurangabad","1.0","56.8","40.0","210.3","0.0","0.0","308.1"
"108","2003","7","Maharashtra","Aurangabad","1.1","47.7","34.1","180.9","0.0","0.0","263.8"
"108","2004","7","Maharashtra","Aurangabad","0.7","55.9","24.8","180.0","0.0","0.0","261.4"
"108","2005","7","Maharashtra","Aurangabad","0.1","63.9","310.2","176.6","0.2","0.0","551.0"
"108","2006","7","Maharashtra","Aurangabad","0.1","94.8","327.9","195.7","0.9","0.0","619.4"
"108","2007","7","Maharashtra","Aurangabad","0.0","73.3","257.8","154.6","0.3","0.0","486.0"
"108","2008","7","Maharashtra","Aurangabad","0.0","62.4","324.5","140.9","0.3","0.0","528.1"
"109","1966","7","Maharashtra","Parbhani","0.1","0.0","0.4","0.8","0.0","0.0","1.3"
"109","1967","7","Maharashtra","Parbhani","0.0","0.7","12.4","0.3","0.2","0.0","13.6"
"109","1968","7","Maharashtra","Parbhani","0.0","3.3","18.3","4.0","0.2","0.0","25.8"
"109","1969","7","Maharashtra","Parbhani","0.1","11.3","17.7","7.4","0.3","0.0","36.8"
"109","1970","7","Maharashtra","Parbhani","0.0","15.1","25.1","14.4","0.2","0.0","54.8"
"109","1971","7","Maharashtra","Parbhani","0.5","7.3","18.7","4.7","0.3","0.0","31.5"
"109","1972","7","Maharashtra","Parbhani","0.4","15.9","11.3","12.6","0.1","0.0","40.3"
"109","1973","7","Maharashtra","Parbhani","0.0","18.2","33.2","21.0","0.0","0.0","72.4"
"109","1974","7","Maharashtra","Parbhani","1.2","20.0","14.1","14.2","0.1","0.0","49.6"
"109","1975","7","Maharashtra","Parbhani","13.3","60.4","45.9","24.7","0.6","0.0","144.9"
"109","1976","7","Maharashtra","Parbhani","27.6","72.2","75.4","0.0","1.0","0.0","176.2"
"109","1977","7","Maharashtra","Parbhani","27.7","57.4","96.2","3.5","1.0","0.0","185.8"
"109","1978","7","Maharashtra","Parbhani","20.2","54.2","93.7","4.3","1.2","0.0","173.6"
"109","1979","7","Maharashtra","Parbhani","23.3","58.8","162.7","4.7","1.2","0.0","250.7"
"109","1980","7","Maharashtra","Parbhani","18.7","48.5","143.7","7.0","1.6","0.0","219.5"
"109","1981","7","Maharashtra","Parbhani","19.4","36.2","169.4","5.6","1.0","0.0","231.6"
"109","1982","7","Maharashtra","Parbhani","21.9","40.6","154.0","7.6","1.0","0.0","225.1"
"109","1983","7","Maharashtra","Parbhani","22.2","69.4","130.2","10.3","0.8","0.0","232.9"
"109","1984","7","Maharashtra","Parbhani","21.8","46.1","124.8","8.5","0.9","0.0","202.1"
"109","1985","7","Maharashtra","Parbhani","23.2","25.6","137.0","9.9","0.7","0.0","196.4"
"109","1986","7","Maharashtra","Parbhani","6.0","18.0","265.7","116.9","1.2","0.0","407.8"
"109","1987","7","Maharashtra","Parbhani","6.0","21.3","349.9","127.8","1.2","0.0","506.2"
"109","1988","7","Maharashtra","Parbhani","4.8","29.0","300.0","140.0","2.3","0.0","476.1"
"109","1989","7","Maharashtra","Parbhani","5.1","27.0","338.1","137.0","1.9","0.0","509.1"
"109","1990","7","Maharashtra","Parbhani","21.5","50.4","213.3","13.9","1.27","0.0","300.37"
"109","1991","7","Maharashtra","Parbhani","18.8","34.5","212.4","9.3","2.5","0.0","277.5"
"109","1992","7","Maharashtra","Parbhani","12.5","24.0","322.3","9.0","2.6","0.0","370.4"
"109","1993","7","Maharashtra","Parbhani","17.3","39.4","256.7","9.5","2.5","0.0","325.4"
"109","1994","7","Maharashtra","Parbhani","22.6","46.5","-1.0","8.1","-1.0","0.0","77.2"
"109","1995","7","Maharashtra","Parbhani","0.1","38.2","321.2","0.1","0.5","0.0","360.1"
"109","1996","7","Maharashtra","Parbhani","11.1","47.0","339.7","9.4","0.8","0.0","408.0"
"109","1997","7","Maharashtra","Parbhani","12.5","38.6","324.5","8.0","1.0","0.0","384.6"
"109","1998","7","Maharashtra","Parbhani","19.7","73.9","169.6","8.8","0.0","0.0","272.0"
"109","1999","7","Maharashtra","Parbhani","23.2","68.1","181.5","7.3","0.0","0.0","280.1"
"109","2000","7","Maharashtra","Parbhani","23.1","66.7","186.5","7.3","0.0","0.0","283.6"
"109","2001","7","Maharashtra","Parbhani","21.4","67.6","169.4","8.4","0.0","0.0","266.8"
"109","2002","7","Maharashtra","Parbhani","21.8","75.8","169.4","9.2","0.0","0.0","276.2"
"109","2003","7","Maharashtra","Parbhani","16.5","74.9","169.3","9.6","0.0","0.0","270.3"
"109","2004","7","Maharashtra","Parbhani","15.2","62.4","158.1","10.0","0.0","0.0","245.7"
"109","2005","7","Maharashtra","Parbhani","5.5","83.5","342.3","5.9","1.2","0.0","438.4"
"109","2006","7","Maharashtra","Parbhani","12.1","102.0","329.6","7.0","1.3","0.0","452.0"
"109","2007","7","Maharashtra","Parbhani","10.7","90.1","298.1","6.2","0.3","0.0","405.4"
"109","2008","7","Maharashtra","Parbhani","6.3","54.8","275.0","6.4","1.5","0.0","344.0"
"110","1966","7","Maharashtra","Beed","0.0","0.2","0.2","0.2","0.2","0.0","0.8"
"110","1967","7","Maharashtra","Beed","0.0","1.4","11.8","6.9","0.6","0.0","20.7"
"110","1968","7","Maharashtra","Beed","0.0","1.8","12.2","18.3","0.2","0.0","32.5"
"110","1969","7","Maharashtra","Beed","0.0","5.4","13.0","31.6","0.1","0.0","50.1"
"110","1970","7","Maharashtra","Beed","0.0","8.1","24.1","56.4","0.0","0.0","88.6"
"110","1971","7","Maharashtra","Beed","0.0","9.4","15.2","9.7","0.0","0.0","34.3"
"110","1972","7","Maharashtra","Beed","0.0","0.4","15.1","39.0","0.0","0.0","54.5"
"110","1973","7","Maharashtra","Beed","0.0","2.7","18.4","91.2","0.0","0.0","112.3"
"110","1974","7","Maharashtra","Beed","0.0","6.1","15.2","39.4","0.0","0.0","60.7"
"110","1975","7","Maharashtra","Beed","0.2","39.1","33.4","40.2","0.1","0.0","113.0"
"110","1976","7","Maharashtra","Beed","8.8","28.3","58.5","4.5","0.6","0.0","100.7"
"110","1977","7","Maharashtra","Beed","6.1","51.9","73.1","11.3","0.7","0.0","143.1"
"110","1978","7","Maharashtra","Beed","6.0","41.9","70.4","22.3","1.1","0.0","141.7"
"110","1979","7","Maharashtra","Beed","3.8","46.8","56.9","36.6","1.0","0.0","145.1"
"110","1980","7","Maharashtra","Beed","6.5","34.7","67.8","72.8","0.9","0.0","182.7"
"110","1981","7","Maharashtra","Beed","1.4","46.9","46.8","38.8","1.0","0.0","134.9"
"110","1982","7","Maharashtra","Beed","5.9","32.3","138.2","92.6","0.9","0.0","269.9"
"110","1983","7","Maharashtra","Beed","2.4","50.0","297.4","127.6","0.9","0.0","478.3"
"110","1984","7","Maharashtra","Beed","2.4","33.2","285.0","105.1","1.0","0.0","426.7"
"110","1985","7","Maharashtra","Beed","4.7","27.1","307.5","122.2","1.1","0.0","462.6"
"110","1986","7","Maharashtra","Beed","7.3","2.7","132.6","3.6","0.5","0.0","146.7"
"110","1987","7","Maharashtra","Beed","14.0","15.4","158.2","3.7","0.7","0.0","192.0"
"110","1988","7","Maharashtra","Beed","15.0","19.0","101.4","8.4","0.4","0.0","144.2"
"110","1989","7","Maharashtra","Beed","17.0","22.3","186.2","6.4","0.6","0.0","232.5"
