DistCode,DistName,Year,RiceYD,WheatYD,KharifSorghumYD,RabiSorghumYD,PEARL_MILLET_YIELD,MAIZE_YIELD,FINGER_MILLET_YIELD,BARLEY YIELD,CHICKPEA_YIELD,PIGEONPEA_YIELD,MINOR PULSES AREA (1000 ha),MINOR_PULSES_PRODUCTION,MINOR_PULSES_YIELD,GROUNDNUT_YIELD,SESAMUM_YIELD,RAPESEEDandMUSTARD_YIELD,SAFFLOWER_YIELD,CASTOR_YIELD,LINSEED_YIELD,SUNFLOWER_YIELD,SOYABEAN_YIELD,OILSEEDS_YIELD,SUGARCANE_YIELD,COTTON_YIELD,FRUITS_AREA,VEGETABLES_AREA,FRUITSandVEGETABLES_AREA,POTATOES_AREA ,ONION_AREA,FODDER_AREA
119,Bhandara,2006,1307.33,871.95,0,1000,0,2000,0,0,584,569.23,27.6,14.32,518.84,1000,200,325,0,600,167.79,1000,837.21,404.92,5805,0,0,0,0,0,0.38,0
119,Bhandara,2007,1738.22,1027.47,0,0,0,3000,0,0,629.87,850,35.1,17.71,504.56,1700,350,540,0,0,196.32,700,1144.44,528.27,5068.18,0,0,0,0,0,0.59,0
119,Bhandara,2008,729.32,806.82,0,0,0,2000,0,0,482.76,585.19,19.5,8.49,435.38,1000,333.33,750,0,0,188.89,1000,1190.48,648.72,4575.86,0,0,0,0,0,0,0
119,Bhandara,2009,1055.63,1000,0,0,0,2200,0,0,570.27,697.71,27.83,10.37,372.62,0,206.67,400,0,0,224.27,0,813.92,464.5,5246.67,0,0,0,0,0,0,0
119,Bhandara,2010,1604.99,1016.9,0,0,0,2300,0,0,647.33,945.39,35.23,14.49,411.3,800,368.75,0,0,0,268.91,800,1722.86,761.21,5413.33,0,0,0,0,0,0,0
119,Bhandara,2011,1732.7,1037.96,0,0,0,700,0,0,640.16,870.32,28.4,11.78,414.79,400,281.25,0,0,0,182.35,0,686.96,360.48,7561.76,0,1.01,4.49,5.5,0.29,0.1,0
119,Bhandara,2012,1982.65,1207.3,0,0,0,1466.67,0,0,526.52,1066.23,35.4,11.72,331.07,900,464.71,0,0,0,252.14,0,807.04,457.28,6706.45,0,0.55,6.9,7.45,0.11,0.35,0
119,Bhandara,2013,1639.96,1080.88,0,0,0,3000,0,0,505.88,630.06,35,15,428.57,1000,210.53,0,0,0,250,0,400,268.04,6400,0,0,0,0,0,0,0
119,Bhandara,2014,1822.56,1115.94,0,0,0,500,0,0,534.56,342.54,30.3,6.6,217.82,0,0,0,0,0,198.35,0,456.79,297.56,7168.29,0,0,0,0,0,0,0
119,Bhandara,2015,1549.14,1022.9,0,0,0,863.64,0,0,427.27,450,32.04,14.44,450.69,0,166.67,0,0,0,294.74,0,136.36,225.27,6522.22,0,0,0,0,0,0,0
119,Bhandara,2016,2268.83,1232.56,0,0,0,1585.31,0,0,621.12,1944.19,32.47,17.85,549.67,500,272.73,400,0,0,171.43,250,1127.12,0,6430.18,0,0,0,0,0,0,0
119,Bhandara,2017,1421.69,1145.07,0,0,0,444.15,0,0,961.04,1066.24,27.77,15.13,545.04,400,192.07,180,0,0,309.09,0,1207.55,0,5900.49,473.68,0,0,0,0,0,0
120,Chandrapur,2002,651.43,598.13,1157.89,299.4,0,1956.52,0,0,354.33,371.93,33.5,13,388.06,2000,184.21,200,0,100,215.83,0,1159.78,1039.88,0,129.38,0,0.9,0.9,0,0.8,0.6
120,Chandrapur,2003,1335.75,623.46,1000,402.44,0,2111.11,0,0,401.61,682.93,59.3,20.7,349.07,1000,195.12,206.67,0,0,234.53,500,1190.82,990.97,0,210.4,0.3,0.3,0.6,0,0.2,0
120,Chandrapur,2004,811.7,561.64,971.96,316.6,0,1240,0,0,352.11,317.52,31.1,8.46,272.03,1000,200,250,0,0,160,500,981.51,869.1,0,165,4.1,1,5.1,0,0.85,0
120,Chandrapur,2005,1539.38,750.82,1306.82,345.86,0,1680,0,0,599.22,417.32,57.4,18.92,329.62,1000,176.47,361.29,0,0,314.61,655.17,1064.93,930.97,0,170.84,3.2,0.9,4.1,0,0,0
120,Chandrapur,2006,1435.15,739.38,1311.69,470.09,0,1769.23,0,0,489.03,458.82,59.6,23.45,393.46,1000,243.9,488.24,0,333.33,237.94,565.22,1225.13,1045.4,0,309.24,0,0,0,0,0.3,0
120,Chandrapur,2007,1528.44,959.89,1254.29,570.68,0,3037.04,0,0,599.46,677.78,57,27.73,486.49,1500,312.5,550,0,300,308.92,750,1377.11,1184.88,0,353.66,0,0,0,0,0.24,0
120,Chandrapur,2008,849.12,915.86,1000,432.1,0,1541.67,0,0,492.16,601.88,35.1,13.3,378.92,1000,333.33,280,0,0,223.02,500,661.76,627.46,0,283,0,0,0,0,0,0
120,Chandrapur,2009,705.87,657.09,677.78,544.83,0,1988.89,0,0,447.48,1102.2,24.09,9.84,408.47,1000,252.17,241.67,0,0,299.19,0,346.15,341.93,0,242.61,0,0,0,0,0,0
120,Chandrapur,2010,1453.65,1068.64,623.81,583.33,0,2325.73,0,0,602.24,874.51,46.9,17.18,366.31,600,322.22,0,0,600,287.31,0,998.27,927.81,0,231.11,0,0,0,0,0,0
120,Chandrapur,2011,1239.02,1222.81,740,426.56,0,1358.82,0,0,578.08,768.84,33.1,9.17,277.04,0,294.44,0,0,500,301.09,0,896.79,846.85,0,270.83,4.37,6.45,10.82,0.39,0.49,0
120,Chandrapur,2012,1557.54,1193.01,951.85,683.05,0,1626.47,0,0,788.09,1347.65,51.3,16.73,326.12,2000,433.33,0,0,100,379.52,0,1028.38,982.38,0,421.63,0.36,3.2,3.56,0.15,0.29,0
120,Chandrapur,2013,1409.52,1122.61,777.78,548.39,0,2740.74,0,0,519.23,847.41,67.8,25.7,379.06,0,125,0,0,0,0,0,625.93,584.31,0,336.92,0,0,0,0,0,0
120,Chandrapur,2014,1060.03,748.03,3964.29,460.32,0,1473.68,0,0,434.65,500,43.2,9.5,219.91,0,0,0,0,0,307.69,0,515.31,501.09,9450,213.21,0,0,0,0,0,0
120,Chandrapur,2015,847.81,775.23,666.67,355.93,0,1380.95,0,0,592.78,646.65,30.41,12.02,395.26,2000,222.22,0,0,0,205.88,0,504.98,492.49,5750,234.91,0,0,0,0,0,0
120,Chandrapur,2016,1790.22,1264.42,370.37,636.36,333.33,2527.23,0,0,515.91,1829.36,44.47,23.91,537.6,700,316.04,500,0,0,217.39,1000,995.48,0,4000,605.15,0,0,0,0,0,0
120,Chandrapur,2017,1010.26,1120.22,590.19,384.62,0,2309.41,0,0,617.02,1303.28,39.41,18.27,463.5,1166.67,208.56,249.69,0,267.72,235.29,727.27,942.51,0,5000,366.76,0,0,0,0,0,0
